initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,257,6956672,23816991,0.292089,0.8293,
45000000,22500000,22500000,1,258,6966137,23891479,0.291574,0.830428,
45000000,22500000,22500000,1,259,6970157,23964579,0.290852,0.830907,
45000000,22500000,22500000,1,260,6976877,24036123,0.290266,0.831709,
45000000,22500000,22500000,1,261,6979628,24107830,0.289517,0.832036,
45000000,22500000,22500000,1,262,6987658,24180602,0.288978,0.832994,
45000000,22500000,22500000,1,263,6995091,24253480,0.288416,0.83388,
45000000,22500000,22500000,1,264,7002291,24326924,0.287841,0.834738,
45000000,22500000,22500000,1,265,7009522,24401553,0.287257,0.8356,
45000000,22500000,22500000,1,266,7018039,24475009,0.286743,0.836615,
45000000,22500000,22500000,1,267,7029277,24552964,0.28629,0.837955,
45000000,22500000,22500000,1,268,7032400,24626748,0.285559,0.838327,
45000000,22500000,22500000,1,269,7038958,24699374,0.284985,0.839109,
45000000,22500000,22500000,1,270,7037136,24770304,0.284096,0.838892,
45000000,22500000,22500000,1,271,7047801,24847243,0.283645,0.840163,
45000000,22500000,22500000,1,272,7058136,24924108,0.283185,0.841395,
45000000,22500000,22500000,1,273,7066927,24997685,0.282703,0.842443,
45000000,22500000,22500000,1,274,7071554,25071020,0.282061,0.842995,
45000000,22500000,22500000,1,275,7076052,25145647,0.281403,0.843531,
45000000,22500000,22500000,1,276,7079967,25218313,0.280747,0.843998,
45000000,22500000,22500000,1,277,7084590,25290439,0.280129,0.844549,
45000000,22500000,22500000,1,278,7091737,25364807,0.27959,0.845401,
45000000,22500000,22500000,1,279,7097113,25437879,0.278998,0.846042,
45000000,22500000,22500000,1,280,7112180,25519884,0.278692,0.847838,
45000000,22500000,22500000,1,281,7120060,25595877,0.278172,0.848777,
45000000,22500000,22500000,1,282,7125192,25667153,0.2776,0.849389,
45000000,22500000,22500000,1,283,7136003,25749943,0.277127,0.850678,
45000000,22500000,22500000,1,284,7138960,25822580,0.276462,0.85103,
45000000,22500000,22500000,1,285,7146783,25896243,0.275978,0.851963,
45000000,22500000,22500000,1,286,7144067,25971079,0.275078,0.851639,
45000000,22500000,22500000,1,287,7153709,26047147,0.274645,0.852789,
45000000,22500000,22500000,1,288,7161124,26120580,0.274156,0.853673,
45000000,22500000,22500000,1,289,7162627,26190540,0.273481,0.853852,
45000000,22500000,22500000,1,290,7171475,26268591,0.273006,0.854906,
45000000,22500000,22500000,1,291,7176469,26340633,0.272449,0.855502,
45000000,22500000,22500000,1,292,7185858,26413775,0.27205,0.856621,
45000000,22500000,22500000,1,293,7184394,26485129,0.271261,0.856447,
45000000,22500000,22500000,1,294,7189397,26554957,0.270737,0.857043,
45000000,22500000,22500000,1,295,7197307,26629407,0.270277,0.857986,
45000000,22500000,22500000,1,296,7206343,26703338,0.269867,0.859063,
45000000,22500000,22500000,1,297,7214456,26776523,0.269432,0.86003,
45000000,22500000,22500000,1,298,7218164,26848478,0.268848,0.860472,
45000000,22500000,22500000,1,299,7224403,26922979,0.268336,0.861216,
45000000,22500000,22500000,1,300,7237673,27000297,0.268059,0.862798,
45000000,22500000,22500000,1,301,7243593,27072282,0.267565,0.863504,
45000000,22500000,22500000,1,302,7252368,27148320,0.267139,0.86455,
45000000,22500000,22500000,1,303,7249729,27219033,0.266348,0.864235,
45000000,22500000,22500000,1,304,7254744,27290918,0.26583,0.864833,
45000000,22500000,22500000,1,305,7260296,27365474,0.265309,0.865495,
